,question,gameID,round_list
19622,['27'],3321,2
19623,['27'],3321,2
19624,['4'],3322,1
19625,['4'],3322,1
19626,['6'],3322,2
19627,['6'],3322,2
19628,['25'],3322,2
19629,['25'],3322,2
19630,['28'],3323,1
19631,['28'],3323,1
19632,['5'],3323,2
19633,['5'],3323,2
19634,['23'],3323,2
19635,['23'],3323,2
19636,['29'],3324,1
19637,['29'],3324,1
19638,['5'],3324,2
19639,['5'],3324,2
19640,['12'],3324,2
19641,['12'],3324,2
19642,['2'],3325,1
19643,['2'],3325,1
19644,['7'],3325,2
19645,['7'],3325,2
19646,['12'],3325,2
19647,['12'],3325,2
19648,['29'],3326,1
19649,['29'],3326,1
19650,['13'],3326,2
19651,['13'],3326,2
19652,['25'],3326,2
19653,['25'],3326,2
19654,['4'],3327,1
19655,['4'],3327,1
19656,['17'],3327,2
19657,['17'],3327,2
19658,['22'],3327,2
19659,['22'],3327,2
19660,['20'],3328,1
19661,['20'],3328,1
19662,['15'],3328,2
19663,['15'],3328,2
19664,['20'],3328,2
19665,['20'],3328,2
19666,['20'],3329,1
19667,['20'],3329,1
19668,['8'],3329,2
19669,['8'],3329,2
19670,['26'],3329,2
19671,['26'],3329,2
19672,['30'],3330,1
19673,['30'],3330,1
19674,['11'],3330,2
19675,['11'],3330,2
19676,['15'],3330,2
19677,['15'],3330,2
19678,['23'],3331,1
19679,['23'],3331,1
19680,['8'],3331,2
19681,['8'],3331,2
19682,['24'],3331,2
19683,['24'],3331,2
19684,['23'],3332,1
19685,['23'],3332,1
19686,['2'],3332,2
19687,['2'],3332,2
19688,['13'],3332,2
19689,['13'],3332,2
19690,['5'],3333,1
19691,['5'],3333,1
19692,['24'],3333,2
19693,['24'],3333,2
19694,['28'],3333,2
19695,['28'],3333,2
19696,['14'],3334,1
19697,['14'],3334,1
19698,['5'],3334,2
19699,['5'],3334,2
19700,['16'],3334,2
19701,['16'],3334,2
19702,['10'],3335,1
19703,['10'],3335,1
19704,['3'],3335,2
19705,['3'],3335,2
19706,['13'],3335,2
19707,['13'],3335,2
19708,['7'],3336,1
19709,['7'],3336,1
19710,['24'],3336,2
19711,['24'],3336,2
19712,['7'],3337,1
19713,['7'],3337,1
19714,['12'],3337,2
19715,['12'],3337,2
19716,['28'],3337,2
19717,['28'],3337,2
19718,['9'],3338,1
19719,['9'],3338,1
19720,['21'],3338,2
19721,['21'],3338,2
19722,['27'],3338,2
19723,['27'],3338,2
19724,['7'],3339,1
19725,['7'],3339,1
19726,['6'],3339,2
19727,['6'],3339,2
19728,['28'],3339,2
19729,['28'],3339,2
19730,['19'],3340,1
19731,['19'],3340,1
19732,['6'],3340,2
19733,['6'],3340,2
19734,['8'],3340,2
19735,['8'],3340,2
19736,['24'],3341,1
19737,['24'],3341,1
19738,['9'],3341,2
19739,['9'],3341,2
19740,['26'],3341,2
19741,['26'],3341,2
19742,['24'],3342,1
19743,['24'],3342,1
19744,['18'],3342,2
19745,['18'],3342,2
19746,['23'],3342,2
19747,['23'],3342,2
19748,['29'],3343,1
19749,['29'],3343,1
19750,['6'],3343,2
19751,['6'],3343,2
19752,['10'],3343,2
19753,['10'],3343,2
19754,['30'],3344,1
19755,['30'],3344,1
19756,['7'],3344,2
19757,['7'],3344,2
19758,['27'],3344,2
19759,['27'],3344,2
19760,['6'],3345,1
19761,['6'],3345,1
19762,['8'],3345,2
19763,['8'],3345,2
19764,['13'],3345,2
19765,['13'],3345,2
19766,['30'],3346,1
19767,['30'],3346,1
19768,['6'],3346,2
19769,['6'],3346,2
19770,['22'],3346,2
19771,['22'],3346,2
19772,['10'],3347,1
19773,['10'],3347,1
19774,['18'],3347,2
19775,['18'],3347,2
19776,['27'],3347,2
19777,['27'],3347,2
19778,['26'],3348,1
19779,['26'],3348,1
19780,['11'],3348,2
19781,['11'],3348,2
19782,['30'],3348,2
19783,['30'],3348,2
19784,['11'],3349,1
19785,['11'],3349,1
19786,['1'],3349,2
19787,['1'],3349,2
19788,['11'],3349,2
19789,['11'],3349,2
19790,['23'],3350,1
19791,['23'],3350,1
19792,['16'],3350,2
19793,['16'],3350,2
19794,['23'],3350,2
19795,['23'],3350,2
19796,['16'],3351,1
19797,['16'],3351,1
19798,['12'],3351,2
19799,['12'],3351,2
19800,['14'],3351,2
19801,['14'],3351,2
19802,['3'],3352,1
19803,['3'],3352,1
19804,['13'],3352,2
19805,['13'],3352,2
19806,['18'],3352,2
19807,['18'],3352,2
19808,['28'],3353,1
19809,['28'],3353,1
19810,['7'],3353,2
19811,['7'],3353,2
19812,['17'],3353,2
19813,['17'],3353,2
19814,['20'],3354,1
19815,['20'],3354,1
19816,['24'],3354,2
19817,['24'],3354,2
19818,['28'],3354,2
19819,['28'],3354,2
19820,['4'],3355,1
19821,['4'],3355,1
19822,['16'],3355,2
19823,['16'],3355,2
19824,['25'],3355,2
19825,['25'],3355,2
19826,['20'],3356,1
19827,['20'],3356,1
19828,['10'],3356,2
19829,['10'],3356,2
19830,['16'],3356,2
19831,['16'],3356,2
19832,['28'],3357,1
19833,['28'],3357,1
19834,['4'],3357,2
19835,['4'],3357,2
19836,['30'],3357,2
19837,['30'],3357,2
19838,['26'],3358,1
19839,['26'],3358,1
19840,['17'],3358,2
19841,['17'],3358,2
19842,['21'],3358,2
19843,['21'],3358,2
19844,['24'],3359,1
19845,['24'],3359,1
19846,['16'],3359,2
19847,['16'],3359,2
19848,['23'],3359,2
19849,['23'],3359,2
19850,['24'],3360,1
19851,['24'],3360,1
19852,['7'],3360,2
19853,['7'],3360,2
19854,['20'],3360,2
19855,['20'],3360,2
19856,['5'],3361,1
19857,['5'],3361,1
19858,['3'],3361,2
19859,['3'],3361,2
19860,['17'],3361,2
19861,['17'],3361,2
19862,['10'],3362,1
19863,['10'],3362,1
19864,['8'],3362,2
19865,['8'],3362,2
19866,['24'],3362,2
19867,['24'],3362,2
19868,['18'],3363,1
19869,['18'],3363,1
19870,['13'],3363,2
19871,['13'],3363,2
19872,['27'],3363,2
19873,['27'],3363,2
19874,['15'],3364,1
19875,['15'],3364,1
19876,['2'],3364,2
19877,['2'],3364,2
19878,['20'],3364,2
19879,['20'],3364,2
19880,['28'],3365,1
19881,['28'],3365,1
19882,['16'],3365,2
19883,['16'],3365,2
19884,['20'],3365,2
19885,['20'],3365,2
19886,['25'],3366,2
19887,['25'],3366,2
19888,['29'],3366,2
19889,['29'],3366,2
19890,['4'],3367,1
19891,['4'],3367,1
19892,['9'],3367,2
19893,['9'],3367,2
19894,['28'],3368,1
19895,['28'],3368,1
19896,['5'],3368,2
19897,['5'],3368,2
19898,['21'],3368,2
19899,['21'],3368,2
19900,['28'],3369,1
19901,['28'],3369,1
19902,['15'],3369,2
19903,['15'],3369,2
19904,['17'],3369,2
19905,['17'],3369,2
19906,['2'],3370,1
19907,['2'],3370,1
19908,['12'],3370,2
19909,['12'],3370,2
19910,['19'],3370,2
19911,['19'],3370,2
19912,['10'],3371,1
19913,['10'],3371,1
19914,['11'],3371,2
19915,['11'],3371,2
19916,['15'],3371,2
19917,['15'],3371,2
19918,['13'],3372,1
19919,['13'],3372,1
19920,['19'],3372,2
19921,['19'],3372,2
19922,['29'],3372,2
19923,['29'],3372,2
19924,['25'],3373,1
19925,['25'],3373,1
19926,['28'],3373,2
19927,['28'],3373,2
19928,['29'],3373,2
19929,['29'],3373,2
19930,['16'],3374,1
19931,['16'],3374,1
19932,['15'],3374,2
19933,['15'],3374,2
19934,['22'],3374,2
19935,['22'],3374,2
19936,['15'],3375,1
19937,['15'],3375,1
19938,['8'],3375,2
19939,['8'],3375,2
19940,['20'],3375,2
19941,['20'],3375,2
19942,['4'],3376,1
19943,['4'],3376,1
19944,['10'],3376,2
19945,['10'],3376,2
19946,['17'],3376,2
19947,['17'],3376,2
19948,['19'],3377,1
19949,['19'],3377,1
19950,['5'],3377,2
19951,['5'],3377,2
19952,['22'],3377,2
19953,['22'],3377,2
19954,['6'],3378,1
19955,['6'],3378,1
19956,['16'],3378,2
19957,['16'],3378,2
19958,['29'],3378,2
19959,['29'],3378,2
19960,['20'],3379,1
19961,['20'],3379,1
19962,['5'],3379,2
19963,['5'],3379,2
19964,['25'],3379,2
19965,['25'],3379,2
19966,['9'],3380,1
19967,['9'],3380,1
19968,['15'],3380,2
19969,['15'],3380,2
19970,['26'],3380,2
19971,['26'],3380,2
19972,['12'],3381,1
19973,['12'],3381,1
19974,['16'],3381,2
19975,['16'],3381,2
19976,['28'],3381,2
19977,['28'],3381,2
19978,['14'],3382,1
19979,['14'],3382,1
19980,['14'],3382,2
19981,['14'],3382,2
19982,['22'],3382,2
19983,['22'],3382,2
19984,['26'],3383,1
19985,['26'],3383,1
19986,['19'],3383,2
19987,['19'],3383,2
19988,['30'],3383,2
19989,['30'],3383,2
19990,['22'],3384,1
19991,['22'],3384,1
19992,['3'],3384,2
19993,['3'],3384,2
19994,['16'],3384,2
19995,['16'],3384,2
19996,['25'],3385,1
19997,['25'],3385,1
19998,['13'],3385,2
19999,['13'],3385,2
20000,['28'],3385,2
20001,['28'],3385,2
20002,['24'],3386,1
20003,['24'],3386,1
20004,['10'],3386,2
20005,['10'],3386,2
20006,['20'],3386,2
20007,['20'],3386,2
20008,['7'],3387,1
20009,['7'],3387,1
20010,['10'],3387,2
20011,['10'],3387,2
20012,['14'],3387,2
20013,['14'],3387,2
20014,['13'],3388,1
20015,['13'],3388,1
20016,['18'],3388,2
20017,['18'],3388,2
20018,['29'],3388,2
20019,['29'],3388,2
20020,['28'],3389,1
20021,['28'],3389,1
20022,['8'],3389,2
20023,['8'],3389,2
20024,['30'],3389,2
20025,['30'],3389,2
20026,['20'],3390,1
20027,['20'],3390,1
20028,['5'],3390,2
20029,['5'],3390,2
20030,['29'],3390,2
20031,['29'],3390,2
20032,['20'],3391,1
20033,['20'],3391,1
20034,['11'],3391,2
20035,['11'],3391,2
20036,['28'],3391,2
20037,['28'],3391,2
20038,['15'],3392,1
20039,['15'],3392,1
20040,['4'],3392,2
20041,['4'],3392,2
20042,['30'],3392,2
20043,['30'],3392,2
20044,['4'],3393,1
20045,['4'],3393,1
20046,['9'],3393,2
20047,['9'],3393,2
20048,['25'],3393,2
20049,['25'],3393,2
20050,['13'],3394,1
20051,['13'],3394,1
20052,['9'],3394,2
20053,['9'],3394,2
20054,['16'],3394,2
20055,['16'],3394,2
20056,['22'],3395,1
20057,['22'],3395,1
20058,['2'],3395,2
20059,['2'],3395,2
20060,['15'],3395,2
20061,['15'],3395,2
20062,['2'],3396,1
20063,['2'],3396,1
20064,['5'],3396,2
20065,['5'],3396,2
20066,['25'],3396,2
20067,['25'],3396,2
20068,['7'],3397,1
20069,['7'],3397,1
20070,['24'],3397,2
20071,['24'],3397,2
20072,['3'],3398,1
20073,['3'],3398,1
20074,['14'],3398,2
20075,['14'],3398,2
20076,['22'],3398,2
20077,['22'],3398,2
20078,['10'],3399,2
20079,['10'],3399,2
20080,['16'],3399,2
20081,['16'],3399,2
20082,['22'],3400,1
20083,['22'],3400,1
20084,['17'],3400,2
20085,['17'],3400,2
20086,['29'],3400,2
20087,['29'],3400,2
20088,['19'],3401,1
20089,['19'],3401,1
20090,['3'],3401,2
20091,['3'],3401,2
20092,['8'],3401,2
20093,['8'],3401,2
20094,['13'],3402,1
20095,['13'],3402,1
20096,['19'],3402,2
20097,['19'],3402,2
20098,['28'],3402,2
20099,['28'],3402,2
20100,['23'],3403,1
20101,['23'],3403,1
20102,['14'],3403,2
20103,['14'],3403,2
20104,['19'],3403,2
20105,['19'],3403,2
20106,['13'],3404,1
20107,['13'],3404,1
20108,['6'],3404,2
20109,['6'],3404,2
20110,['13'],3404,2
20111,['13'],3404,2
20112,['20'],3405,1
20113,['20'],3405,1
20114,['9'],3405,2
20115,['9'],3405,2
20116,['17'],3405,2
20117,['17'],3405,2
20118,['9'],3406,1
20119,['9'],3406,1
20120,['12'],3406,2
20121,['12'],3406,2
20122,['16'],3406,2
20123,['16'],3406,2
20124,['13'],3407,1
20125,['13'],3407,1
20126,['4'],3407,2
20127,['4'],3407,2
20128,['24'],3407,2
20129,['24'],3407,2
20130,['3'],3408,1
20131,['3'],3408,1
20132,['19'],3408,2
20133,['19'],3408,2
20134,['20'],3408,2
20135,['20'],3408,2
20136,['13'],3409,1
20137,['13'],3409,1
20138,['11'],3409,2
20139,['11'],3409,2
20140,['17'],3409,2
20141,['17'],3409,2
20142,['28'],3410,1
20143,['28'],3410,1
20144,['10'],3410,2
20145,['10'],3410,2
20146,['18'],3410,2
20147,['18'],3410,2
20148,['18'],3411,1
20149,['18'],3411,1
20150,['4'],3411,2
20151,['4'],3411,2
20152,['22'],3411,2
20153,['22'],3411,2
20154,['17'],3412,1
20155,['17'],3412,1
20156,['15'],3412,2
20157,['15'],3412,2
20158,['18'],3412,2
20159,['18'],3412,2
20160,['29'],3413,1
20161,['29'],3413,1
20162,['5'],3413,2
20163,['5'],3413,2
20164,['19'],3413,2
20165,['19'],3413,2
20166,['13'],3414,1
20167,['13'],3414,1
20168,['4'],3414,2
20169,['4'],3414,2
20170,['12'],3414,2
20171,['12'],3414,2
20172,['3'],3415,1
20173,['3'],3415,1
20174,['6'],3415,2
20175,['6'],3415,2
20176,['24'],3415,2
20177,['24'],3415,2
20178,['5'],3416,1
20179,['5'],3416,1
20180,['6'],3416,2
20181,['6'],3416,2
20182,['18'],3416,2
20183,['18'],3416,2
20184,['20'],3417,1
20185,['20'],3417,1
20186,['7'],3417,2
20187,['7'],3417,2
20188,['20'],3417,2
20189,['20'],3417,2
20190,['10'],3418,1
20191,['10'],3418,1
20192,['6'],3418,2
20193,['6'],3418,2
20194,['27'],3418,2
20195,['27'],3418,2
20196,['26'],3419,1
20197,['26'],3419,1
20198,['24'],3419,2
20199,['24'],3419,2
20200,['30'],3419,2
20201,['30'],3419,2
20202,['28'],3420,1
20203,['28'],3420,1
20204,['4'],3420,2
20205,['4'],3420,2
20206,['29'],3420,2
20207,['29'],3420,2
20208,['20'],3421,1
20209,['20'],3421,1
20210,['19'],3421,2
20211,['19'],3421,2
20212,['28'],3421,2
20213,['28'],3421,2
20214,['20'],3422,1
20215,['20'],3422,1
20216,['10'],3422,2
20217,['10'],3422,2
20218,['29'],3422,2
20219,['29'],3422,2
20220,['7'],3423,1
20221,['7'],3423,1
20222,['15'],3423,2
20223,['15'],3423,2
20224,['24'],3423,2
20225,['24'],3423,2
20226,['3'],3424,1
20227,['3'],3424,1
20228,['4'],3424,2
20229,['4'],3424,2
20230,['14'],3424,2
20231,['14'],3424,2
20232,['10'],3425,1
20233,['10'],3425,1
20234,['2'],3425,2
20235,['2'],3425,2
20236,['30'],3425,2
20237,['30'],3425,2
20238,['23'],3426,1
20239,['23'],3426,1
20240,['24'],3426,2
20241,['24'],3426,2
20242,['28'],3426,2
20243,['28'],3426,2
20244,['23'],3427,1
20245,['23'],3427,1
20246,['24'],3427,2
20247,['24'],3427,2
20248,['28'],3427,2
20249,['28'],3427,2
20250,['19'],3428,1
20251,['19'],3428,1
20252,['3'],3428,2
20253,['3'],3428,2
20254,['21'],3428,2
20255,['21'],3428,2
20256,['30'],3429,1
20257,['30'],3429,1
20258,['8'],3429,2
20259,['8'],3429,2
20260,['24'],3429,2
20261,['24'],3429,2
20262,['25'],3430,1
20263,['25'],3430,1
20264,['4'],3430,2
20265,['4'],3430,2
20266,['9'],3430,2
20267,['9'],3430,2
20268,['18'],3431,1
20269,['18'],3431,1
20270,['15'],3431,2
20271,['15'],3431,2
20272,['27'],3431,2
20273,['27'],3431,2
20274,['18'],3432,1
20275,['18'],3432,1
20276,['4'],3432,2
20277,['4'],3432,2
20278,['20'],3432,2
20279,['20'],3432,2
20280,['24'],3433,1
20281,['24'],3433,1
20282,['8'],3433,2
20283,['8'],3433,2
20284,['20'],3433,2
20285,['20'],3433,2
20286,['19'],3434,1
20287,['19'],3434,1
20288,['3'],3434,2
20289,['3'],3434,2
20290,['12'],3434,2
20291,['12'],3434,2
20292,['18'],3435,1
20293,['18'],3435,1
20294,['25'],3435,2
20295,['25'],3435,2
20296,['30'],3435,2
20297,['30'],3435,2
20298,['14'],3436,1
20299,['14'],3436,1
20300,['21'],3436,2
20301,['21'],3436,2
20302,['28'],3436,2
20303,['28'],3436,2
20304,['27'],3437,1
20305,['27'],3437,1
20306,['4'],3437,2
20307,['4'],3437,2
20308,['27'],3437,2
20309,['27'],3437,2
20310,['19'],3438,1
20311,['19'],3438,1
20312,['15'],3438,2
20313,['15'],3438,2
20314,['24'],3438,2
20315,['24'],3438,2
20316,['11'],3439,1
20317,['11'],3439,1
20318,['3'],3439,2
20319,['3'],3439,2
20320,['21'],3439,2
20321,['21'],3439,2
20322,['17'],3440,1
20323,['17'],3440,1
20324,['5'],3440,2
20325,['5'],3440,2
20326,['30'],3440,2
20327,['30'],3440,2
20328,['14'],3441,1
20329,['14'],3441,1
20330,['3'],3441,2
20331,['3'],3441,2
20332,['28'],3441,2
20333,['28'],3441,2
20334,['12'],3442,1
20335,['12'],3442,1
20336,['5'],3442,2
20337,['5'],3442,2
20338,['29'],3442,2
20339,['29'],3442,2
20340,['10'],3443,1
20341,['10'],3443,1
20342,['9'],3443,2
20343,['9'],3443,2
20344,['24'],3443,2
20345,['24'],3443,2
20346,['11'],3444,1
20347,['11'],3444,1
20348,['12'],3444,2
20349,['12'],3444,2
20350,['16'],3444,2
20351,['16'],3444,2
20352,['9'],3445,1
20353,['9'],3445,1
20354,['14'],3445,2
20355,['14'],3445,2
20356,['29'],3445,2
20357,['29'],3445,2
20358,['30'],3446,1
20359,['30'],3446,1
20360,['6'],3446,2
20361,['6'],3446,2
20362,['20'],3446,2
20363,['20'],3446,2
20364,['25'],3447,1
20365,['25'],3447,1
20366,['24'],3447,2
20367,['24'],3447,2
20368,['27'],3447,2
20369,['27'],3447,2
20370,['24'],3448,1
20371,['24'],3448,1
20372,['13'],3448,2
20373,['13'],3448,2
20374,['8'],3449,1
20375,['8'],3449,1
20376,['5'],3449,2
20377,['5'],3449,2
20378,['15'],3449,2
20379,['15'],3449,2
20380,['14'],3450,1
20381,['14'],3450,1
20382,['11'],3450,2
20383,['11'],3450,2
20384,['22'],3450,2
20385,['22'],3450,2
20386,['28'],3451,1
20387,['28'],3451,1
20388,['6'],3451,2
20389,['6'],3451,2
20390,['25'],3451,2
20391,['25'],3451,2
20392,['3'],3452,1
20393,['3'],3452,1
20394,['2'],3452,2
20395,['2'],3452,2
20396,['13'],3452,2
20397,['13'],3452,2
20398,['9'],3453,1
20399,['9'],3453,1
20400,['6'],3453,2
20401,['6'],3453,2
20402,['20'],3453,2
20403,['20'],3453,2
20404,['7'],3454,1
20405,['7'],3454,1
20406,['24'],3454,2
20407,['24'],3454,2
20408,['27'],3454,2
20409,['27'],3454,2
20410,['22'],3455,1
20411,['22'],3455,1
20412,['7'],3455,2
20413,['7'],3455,2
20414,['12'],3455,2
20415,['12'],3455,2
20416,['22'],3456,1
20417,['22'],3456,1
20418,['14'],3456,2
20419,['14'],3456,2
20420,['19'],3456,2
20421,['19'],3456,2
20422,['26'],3457,1
20423,['26'],3457,1
20424,['4'],3457,2
20425,['4'],3457,2
20426,['11'],3458,1
20427,['11'],3458,1
20428,['13'],3458,2
20429,['13'],3458,2
20430,['28'],3458,2
20431,['28'],3458,2
20432,['18'],3459,1
20433,['18'],3459,1
20434,['13'],3459,2
20435,['13'],3459,2
20436,['17'],3459,2
20437,['17'],3459,2
20438,['7'],3460,1
20439,['7'],3460,1
20440,['4'],3460,2
20441,['4'],3460,2
20442,['24'],3460,2
20443,['24'],3460,2
20444,['13'],3461,1
20445,['13'],3461,1
20446,['6'],3461,2
20447,['6'],3461,2
20448,['12'],3461,2
20449,['12'],3461,2
20450,['19'],3462,1
20451,['19'],3462,1
20452,['5'],3462,2
20453,['5'],3462,2
20454,['7'],3462,2
20455,['7'],3462,2
20456,['20'],3463,1
20457,['20'],3463,1
20458,['12'],3463,2
20459,['12'],3463,2
20460,['19'],3463,2
20461,['19'],3463,2
20462,['9'],3464,1
20463,['9'],3464,1
20464,['7'],3464,2
20465,['7'],3464,2
20466,['21'],3464,2
20467,['21'],3464,2
20468,['27'],3465,1
20469,['27'],3465,1
20470,['13'],3465,2
20471,['13'],3465,2
20472,['17'],3465,2
20473,['17'],3465,2
20474,['18'],3466,1
20475,['18'],3466,1
20476,['3'],3466,2
20477,['3'],3466,2
20478,['15'],3466,2
20479,['15'],3466,2
20480,['9'],3467,1
20481,['9'],3467,1
20482,['18'],3467,2
20483,['18'],3467,2
20484,['24'],3468,1
20485,['24'],3468,1
20486,['4'],3468,2
20487,['4'],3468,2
20488,['26'],3468,2
20489,['26'],3468,2
20490,['19'],3469,1
20491,['19'],3469,1
20492,['20'],3469,2
20493,['20'],3469,2
20494,['25'],3469,2
20495,['25'],3469,2
20496,['30'],3470,1
20497,['30'],3470,1
20498,['12'],3470,2
20499,['12'],3470,2
20500,['25'],3470,2
20501,['25'],3470,2
20502,['24'],3471,1
20503,['24'],3471,1
20504,['10'],3471,2
20505,['10'],3471,2
20506,['11'],3471,2
20507,['11'],3471,2
20508,['29'],3472,1
20509,['29'],3472,1
20510,['13'],3472,2
20511,['13'],3472,2
20512,['15'],3472,2
20513,['15'],3472,2
20514,['15'],3473,1
20515,['15'],3473,1
20516,['3'],3473,2
20517,['3'],3473,2
20518,['13'],3473,2
20519,['13'],3473,2
20520,['18'],3474,1
20521,['18'],3474,1
20522,['19'],3474,2
20523,['19'],3474,2
20524,['23'],3474,2
20525,['23'],3474,2
20526,['5'],3475,1
20527,['5'],3475,1
20528,['25'],3475,2
20529,['25'],3475,2
20530,['29'],3475,2
20531,['29'],3475,2
20532,['8'],3476,1
20533,['8'],3476,1
20534,['9'],3476,2
20535,['9'],3476,2
20536,['18'],3476,2
20537,['18'],3476,2
20538,['4'],3477,1
20539,['4'],3477,1
20540,['18'],3477,2
20541,['18'],3477,2
20542,['25'],3477,2
20543,['25'],3477,2
20544,['8'],3478,1
20545,['8'],3478,1
20546,['18'],3478,2
20547,['18'],3478,2
20548,['30'],3478,2
20549,['30'],3478,2
20550,['9'],3479,1
20551,['9'],3479,1
20552,['16'],3479,2
20553,['16'],3479,2
20554,['25'],3479,2
20555,['25'],3479,2
20556,['17'],3480,1
20557,['17'],3480,1
20558,['3'],3480,2
20559,['3'],3480,2
20560,['19'],3480,2
20561,['19'],3480,2
20562,['3'],3481,1
20563,['3'],3481,1
20564,['2'],3481,2
20565,['2'],3481,2
20566,['22'],3481,2
20567,['22'],3481,2
20568,['15'],3482,1
20569,['15'],3482,1
20570,['24'],3482,2
20571,['24'],3482,2
20572,['30'],3482,2
20573,['30'],3482,2
20574,['9'],3483,1
20575,['9'],3483,1
20576,['19'],3483,2
20577,['19'],3483,2
20578,['24'],3483,2
20579,['24'],3483,2
20580,['24'],3484,1
20581,['24'],3484,1
20582,['5'],3484,2
20583,['5'],3484,2
20584,['10'],3484,2
20585,['10'],3484,2
20586,['7'],3485,1
20587,['7'],3485,1
20588,['4'],3485,2
20589,['4'],3485,2
20590,['15'],3485,2
20591,['15'],3485,2
20592,['29'],3486,1
20593,['29'],3486,1
20594,['1'],3486,2
20595,['1'],3486,2
20596,['16'],3486,2
20597,['16'],3486,2
20598,['12'],3487,1
20599,['12'],3487,1
20600,['20'],3487,2
20601,['20'],3487,2
20602,['27'],3487,2
20603,['27'],3487,2
20604,['14'],3488,1
20605,['14'],3488,1
20606,['14'],3488,2
20607,['14'],3488,2
20608,['27'],3488,2
20609,['27'],3488,2
20610,['30'],3489,1
20611,['30'],3489,1
20612,['4'],3489,2
20613,['4'],3489,2
20614,['26'],3490,1
20615,['26'],3490,1
20616,['7'],3490,2
20617,['7'],3490,2
20618,['20'],3490,2
20619,['20'],3490,2
20620,['18'],3491,1
20621,['18'],3491,1
20622,['12'],3491,2
20623,['12'],3491,2
20624,['25'],3491,2
20625,['25'],3491,2
20626,['17'],3492,1
20627,['17'],3492,1
20628,['6'],3492,2
20629,['6'],3492,2
20630,['23'],3492,2
20631,['23'],3492,2
20632,['20'],3493,1
20633,['20'],3493,1
20634,['11'],3493,2
20635,['11'],3493,2
20636,['30'],3494,1
20637,['30'],3494,1
20638,['25'],3494,2
20639,['25'],3494,2
20640,['27'],3494,2
20641,['27'],3494,2
20642,['28'],3495,1
20643,['28'],3495,1
20644,['16'],3495,2
20645,['16'],3495,2
20646,['19'],3495,2
20647,['19'],3495,2
20648,['26'],3496,1
20649,['26'],3496,1
20650,['9'],3496,2
20651,['9'],3496,2
20652,['14'],3496,2
20653,['14'],3496,2
20654,['9'],3497,1
20655,['9'],3497,1
20656,['22'],3497,2
20657,['22'],3497,2
20658,['26'],3497,2
20659,['26'],3497,2
20660,['29'],3498,1
20661,['29'],3498,1
20662,['9'],3498,2
20663,['9'],3498,2
20664,['23'],3498,2
20665,['23'],3498,2
20666,['25'],3499,1
20667,['25'],3499,1
20668,['8'],3499,2
20669,['8'],3499,2
20670,['18'],3499,2
20671,['18'],3499,2
20672,['26'],3500,1
20673,['26'],3500,1
20674,['22'],3500,2
20675,['22'],3500,2
20676,['24'],3500,2
20677,['24'],3500,2
20678,['23'],3501,1
20679,['23'],3501,1
20680,['3'],3501,2
20681,['3'],3501,2
20682,['16'],3501,2
20683,['16'],3501,2
20684,['29'],3502,1
20685,['29'],3502,1
20686,['11'],3502,2
20687,['11'],3502,2
20688,['29'],3502,2
20689,['29'],3502,2
20690,['10'],3503,1
20691,['10'],3503,1
20692,['16'],3503,2
20693,['16'],3503,2
20694,['29'],3503,2
20695,['29'],3503,2
20696,['7'],3504,1
20697,['7'],3504,1
20698,['9'],3504,2
20699,['9'],3504,2
20700,['15'],3504,2
20701,['15'],3504,2
20702,['8'],3505,1
20703,['8'],3505,1
20704,['12'],3505,2
20705,['12'],3505,2
20706,['19'],3505,2
20707,['19'],3505,2
20708,['5'],3506,1
20709,['5'],3506,1
20710,['14'],3506,2
20711,['14'],3506,2
20712,['9'],3507,1
20713,['9'],3507,1
20714,['8'],3507,2
20715,['8'],3507,2
20716,['22'],3507,2
20717,['22'],3507,2
20718,['25'],3508,1
20719,['25'],3508,1
20720,['18'],3508,2
20721,['18'],3508,2
20722,['21'],3508,2
20723,['21'],3508,2
20724,['30'],3509,1
20725,['30'],3509,1
20726,['4'],3509,2
20727,['4'],3509,2
20728,['24'],3509,2
20729,['24'],3509,2
20730,['3'],3510,1
20731,['3'],3510,1
20732,['12'],3510,2
20733,['12'],3510,2
20734,['23'],3510,2
20735,['23'],3510,2
20736,['3'],3511,1
20737,['3'],3511,1
20738,['22'],3511,2
20739,['22'],3511,2
20740,['29'],3511,2
20741,['29'],3511,2
20742,['15'],3512,1
20743,['15'],3512,1
20744,['8'],3512,2
20745,['8'],3512,2
20746,['19'],3512,2
20747,['19'],3512,2
20748,['19'],3513,1
20749,['19'],3513,1
20750,['15'],3513,2
20751,['15'],3513,2
20752,['18'],3513,2
20753,['18'],3513,2
20754,['10'],3514,1
20755,['10'],3514,1
20756,['14'],3514,2
20757,['14'],3514,2
20758,['20'],3514,2
20759,['20'],3514,2
20760,['30'],3515,1
20761,['30'],3515,1
20762,['10'],3515,2
20763,['10'],3515,2
20764,['29'],3515,2
20765,['29'],3515,2
20766,['5'],3516,1
20767,['5'],3516,1
20768,['16'],3516,2
20769,['16'],3516,2
20770,['30'],3516,2
20771,['30'],3516,2
20772,['5'],3517,1
20773,['5'],3517,1
20774,['8'],3517,2
20775,['8'],3517,2
20776,['4'],3518,1
20777,['4'],3518,1
20778,['16'],3518,2
20779,['16'],3518,2
20780,['26'],3518,2
20781,['26'],3518,2
20782,['20'],3519,1
20783,['20'],3519,1
20784,['20'],3519,2
20785,['20'],3519,2
20786,['26'],3519,2
